tpb,gpuA,nX,time
192,14.0000,2405376,93.85945778
192,14.0000,3214080,124.19197373
192,14.0000,4810752,185.16797868
192,14.0000,6407424,250.72478980
192,14.0000,9600768,380.47925269
192,14.0000,12814848,508.15494445
192,16.0000,107520,5.49553248
192,16.0000,215040,9.23091457
192,16.0000,301056,12.36120308
192,16.0000,408576,17.07523273
192,16.0000,602112,23.53224489
192,16.0000,795648,30.68823190
192,16.0000,1204224,45.86275844
192,16.0000,1612800,72.04151658
192,16.0000,2408448,104.70147171
192,16.0000,3204096,119.40716357
192,16.0000,4795392,178.51869029
192,16.0000,6408192,238.24670327
192,16.0000,9612288,360.33191694
192,16.0000,12794880,489.13566208
192,18.0000,111360,6.43006787
192,18.0000,200448,8.66699629
192,18.0000,311808,16.21940149
192,18.0000,400896,15.72817564
192,18.0000,601344,22.91822244
192,18.0000,801792,30.07771792
192,18.0000,1202688,44.09978945
192,18.0000,1603584,58.37451056
192,18.0000,2405376,86.98314349
192,18.0000,3207168,116.27827451
192,18.0000,4810752,172.58564316
192,18.0000,6414336,229.79372393
192,18.0000,9599232,349.26626733
192,18.0000,12806400,467.44948578
192,20.0000,115200,6.07829403
192,20.0000,207360,9.36352702
192,20.0000,299520,12.68337170
192,20.0000,414720,17.56340344
192,20.0000,599040,23.43915206
192,20.0000,806400,30.81680369
192,20.0000,1198080,44.82821182
192,20.0000,1612800,59.65658202
192,20.0000,2396160,87.89219317
192,20.0000,3202560,116.50825698
192,20.0000,4815360,174.15856322
192,20.0000,6405120,230.97040319
192,20.0000,9607680,345.64136276
192,20.0000,12810240,465.03405880
256,0.0000,102400,8.85650516
256,0.0000,204800,12.73429707
256,0.0000,307200,19.39917473
256,0.0000,409600,24.50723397
256,0.0000,614400,33.21694308
256,0.0000,798720,44.29103513
256,0.0000,1208320,63.38248127
256,0.0000,1597440,81.84374555
256,0.0000,2396160,122.28757535
256,0.0000,3215360,162.67285927
256,0.0000,4812800,242.45897014
256,0.0000,6410240,324.79565002
256,0.0000,9605120,499.91997841
256,0.0000,12800000,663.23354840
