tpb,gpuA,nX,time
192,18.0000,12806400,37808.30174527
192,20.0000,115200,327.95208787
192,20.0000,207360,589.73001109
192,20.0000,299520,852.60431287
192,20.0000,414720,1191.53701912
192,20.0000,599040,1703.38540166
192,20.0000,806400,2296.17744369
192,20.0000,1198080,3419.19395659
192,20.0000,1612800,4602.35916433
192,20.0000,2396160,6855.46578711
192,20.0000,3202560,9117.00595466
192,20.0000,4815360,13738.89486468
192,20.0000,6405120,18781.30605454
192,20.0000,9607680,27378.75397086
192,20.0000,12810240,36655.67177629
256,0.0000,102400,517.20232556
256,0.0000,204800,921.01136321
256,0.0000,307200,1363.90018620
256,0.0000,409600,1777.36447046
256,0.0000,614400,2663.63158038
256,0.0000,798720,3436.93373235
256,0.0000,1208320,5191.12368163
256,0.0000,1597440,6844.41249622
256,0.0000,2396160,10288.72814618
256,0.0000,3215360,13756.81644208
256,0.0000,4812800,20622.69621774
256,0.0000,6410240,27401.98044400
256,0.0000,9605120,41163.49949649
256,0.0000,12800000,54828.65658246
256,2.0000,107520,514.46858990
256,2.0000,215040,920.73553487
256,2.0000,301056,1269.65230233
256,2.0000,408576,1694.08964483
256,2.0000,602112,2487.11218959
256,2.0000,795648,3260.77451831
256,2.0000,1204224,4945.99934471
256,2.0000,1612800,6923.16066278
256,2.0000,2408448,10111.32582238
256,2.0000,3204096,13043.14983519
256,2.0000,4795392,19551.39538959
256,2.0000,6408192,26140.97599136
256,2.0000,9612288,39168.44309945
256,2.0000,12794880,52117.96858593
256,4.0000,112640,438.21017209
256,4.0000,202752,792.25807598
256,4.0000,315392,1234.32168835
256,4.0000,405504,1576.81758467
256,4.0000,608256,2581.44932358
256,4.0000,811008,3154.52665091
256,4.0000,1216512,4727.52420526
256,4.0000,1599488,6218.70148339
256,4.0000,2410496,9370.75607086
256,4.0000,3198976,12456.18599810
256,4.0000,4798464,18629.04817650
256,4.0000,6397952,24876.16793890
256,4.0000,9596928,37359.83077633
256,4.0000,12795904,49986.26450175
256,6.0000,94208,350.24983318
256,6.0000,211968,787.05859027
256,6.0000,306176,1147.96087146
256,6.0000,400384,1485.12187757
256,6.0000,612352,2270.34389973
256,6.0000,800768,3004.55065934
256,6.0000,1201152,4650.42371499
256,6.0000,1601536,5949.57663040
256,6.0000,2402304,8941.89473045
256,6.0000,3203072,11892.10312931
256,6.0000,4804608,17856.86827804
256,6.0000,6406144,23795.47534020
256,6.0000,9609216,35712.93601080
256,6.0000,12812288,47636.13519700
256,8.0000,98304,395.60492886
256,8.0000,196608,724.47979137
256,8.0000,294912,1168.99950724
256,8.0000,417792,1503.95247497
256,8.0000,614400,2186.02222832
256,8.0000,811008,2896.35693556
256,8.0000,1204224,4283.63751424
256,8.0000,1597440,6213.58207182
256,8.0000,2408448,8613.71794814
256,8.0000,3194880,11394.04934488
256,8.0000,4816896,17164.98583555
256,8.0000,6414336,23374.16202614
256,8.0000,9609216,34299.80576038
256,8.0000,12804096,45627.58583772
256,10.0000,102400,354.29996879
256,10.0000,204800,713.36972086
256,10.0000,307200,1049.74520050
256,10.0000,409600,1402.37400406
256,10.0000,614400,2103.34901747
256,10.0000,819200,2805.42024656
256,10.0000,1203200,4113.10940981
256,10.0000,1612800,5513.51512733
256,10.0000,2406400,8232.57353745
256,10.0000,3200000,10940.77547130
256,10.0000,4812800,16479.53108737
256,10.0000,6400000,21895.00312272
256,10.0000,9600000,32840.10753820
256,10.0000,12800000,43793.49441120
256,12.0000,106496,354.48144925
256,12.0000,212992,700.10474638
256,12.0000,319488,1053.11956845
256,12.0000,399360,1311.28371546
256,12.0000,612352,2018.73422453
256,12.0000,798720,2625.25838457
256,12.0000,1198080,3948.87022282
256,12.0000,1597440,5245.82188380
256,12.0000,2396160,7876.76298305
256,12.0000,3194880,10664.67891398
256,12.0000,4818944,16221.90675453
256,12.0000,6416384,21109.82152976
256,12.0000,9611264,31631.39388749
256,12.0000,12806144,42101.16380924
256,14.0000,110592,350.70624006
256,14.0000,193536,611.61843570
256,14.0000,304128,966.45923822
256,14.0000,414720,1323.44553345
256,14.0000,608256,1929.74343112
256,14.0000,801792,2531.89504147
256,14.0000,1216512,3857.85855745
256,14.0000,1603584,5076.26478609
256,14.0000,2405376,7608.75591322
256,14.0000,3207168,10207.78833251
256,14.0000,4810752,15234.25657498
256,14.0000,6414336,20331.18009567
256,14.0000,9593856,30401.37071359
256,14.0000,12801024,40468.85312388
256,16.0000,114688,349.99835648
256,16.0000,200704,613.01118449
256,16.0000,315392,962.25887537
256,16.0000,401408,1223.49489676
256,16.0000,602112,1846.91713045
256,16.0000,802816,2449.10956213
256,16.0000,1204224,3677.13276493
256,16.0000,1605632,4906.61447770
256,16.0000,2408448,7539.05428083
256,16.0000,3211264,10153.61331795
256,16.0000,4816896,14722.59046216
256,16.0000,6393856,19545.89046930
256,16.0000,9605120,29327.19768662
256,16.0000,12816384,39178.20414430
256,18.0000,118784,349.94161443
256,18.0000,207872,612.05115757
256,18.0000,296960,876.10491012
256,18.0000,415744,1224.99473785
256,18.0000,593920,1745.98501701
256,18.0000,801792,2358.67417957
256,18.0000,1217536,3596.55689252
256,18.0000,1603584,4731.40313437
256,18.0000,2405376,7091.58044897
256,18.0000,3207168,9475.49817593
256,18.0000,4810752,14211.33287643
256,18.0000,6414336,18924.69144965
256,18.0000,9621504,28406.89224632
256,18.0000,12798976,37748.16597763
256,20.0000,122880,349.43007325
256,20.0000,215040,626.27517863
256,20.0000,307200,873.08354284
256,20.0000,399360,1136.67253601
256,20.0000,614400,1748.26430647
256,20.0000,798720,2284.35161867
256,20.0000,1198080,3407.67796887
256,20.0000,1597440,4558.68028496
256,20.0000,2396160,6834.71066387
256,20.0000,3194880,9445.52088254
256,20.0000,4823040,13809.61760879
256,20.0000,6420480,18292.97005346
256,20.0000,9615360,27542.76414451
256,20.0000,12810240,36570.82813351
384,0.0000,122880,601.32370582
384,0.0000,215040,962.07703390
384,0.0000,307200,1360.11527487
384,0.0000,399360,1732.55324206
384,0.0000,614400,2667.51406527
384,0.0000,798720,3441.03488026
384,0.0000,1198080,5141.51735438
384,0.0000,1597440,6841.19709743
384,0.0000,2396160,10251.96957210
384,0.0000,3194880,13689.64534430
384,0.0000,4823040,20670.14665673
384,0.0000,6420480,27454.92843093
384,0.0000,9615360,41100.09278412
384,0.0000,12810240,55211.07244271
384,2.0000,96768,483.34723112
384,2.0000,193536,832.31318880
384,2.0000,322560,1360.19892636
384,2.0000,419328,1731.32109737
384,2.0000,612864,2528.49123781
384,2.0000,806400,3309.10961779
384,2.0000,1193472,4882.27069693
384,2.0000,1612800,6573.58828676
384,2.0000,2419200,9859.67793635
384,2.0000,3193344,12997.14813472
384,2.0000,4806144,19588.98726910
384,2.0000,6418944,26120.93863664
384,2.0000,9612288,39129.77018842
384,2.0000,12805632,52133.09934846
384,4.0000,101376,394.14864369
